date,sentiment
2025-04-14,0.1982655150529455
2025-04-15,-0.06131341489246709
2025-04-16,-0.07615957728951397
2025-04-17,0.18437684730314743
2025-04-18,0.07638357353468402
2025-04-19,-0.032514898721830846
2025-04-20,-0.12782844755706982
