date,sentiment
2025-04-13,-0.16666666666666666
2025-04-14,0.16999999999999998
2025-04-15,0.07295725108225108
2025-04-16,0.12
2025-04-17,0.04047619047619048
2025-04-18,0.3333333333333333
2025-04-19,0.0
